t,PWM,SPEED
39.100,150.000,66.000
39.200,150.000,69.000
39.300,150.000,66.000
39.400,150.000,69.000
39.500,150.000,69.000
39.600,150.000,69.000
39.700,150.000,72.000
39.800,150.000,69.000
39.900,150.000,72.000
40.000,150.000,72.000
40.100,150.000,75.000
40.200,150.000,72.000
40.300,150.000,72.000
40.400,150.000,75.000
40.500,150.000,75.000
40.600,150.000,75.000
40.700,150.000,75.000
40.800,0.000,75.000
40.900,0.000,69.000
41.000,0.000,69.000
41.100,0.000,66.000
41.200,0.000,63.000
41.300,0.000,60.000
41.400,0.000,60.000
41.500,0.000,54.000
41.600,0.000,54.000
41.700,0.000,51.000
41.800,0.000,51.000
41.900,0.000,45.000
42.000,0.000,48.000
42.100,0.000,42.000
42.200,0.000,42.000
42.300,0.000,42.000
42.400,0.000,39.000
42.500,0.000,36.000
42.600,0.000,36.000
42.700,0.000,33.000
42.800,0.000,33.000
42.900,0.000,33.000
43.000,0.000,30.000
43.100,0.000,30.000
43.200,0.000,27.000
43.300,0.000,27.000
43.400,0.000,24.000
43.500,0.000,27.000
43.600,0.000,24.000
43.700,0.000,21.000
43.800,0.000,24.000
43.900,0.000,21.000
44.000,0.000,18.000
44.100,0.000,21.000
44.200,0.000,18.000
44.300,0.000,18.000
44.400,0.000,18.000
44.500,0.000,15.000
44.600,0.000,15.000
44.700,0.000,15.000
44.800,0.000,15.000
44.900,0.000,15.000
45.000,0.000,12.000
45.100,0.000,15.000
45.200,0.000,12.000
45.300,0.000,12.000
45.400,0.000,12.000
45.500,0.000,9.000
45.600,0.000,12.000
45.700,0.000,9.000
45.800,0.000,9.000
45.900,150.000,12.000
46.000,150.000,15.000
46.100,150.000,15.000
46.200,150.000,21.000
46.300,150.000,21.000
46.400,150.000,24.000
46.500,150.000,27.000
46.600,150.000,30.000
46.700,150.000,30.000
46.800,150.000,33.000
46.900,150.000,36.000
47.000,150.000,39.000
47.100,150.000,39.000
47.200,150.000,39.000
47.300,150.000,45.000
47.400,150.000,45.000
47.500,150.000,45.000
47.600,150.000,48.000
47.700,150.000,48.000
47.800,150.000,51.000
47.900,150.000,54.000
48.000,150.000,51.000
48.100,150.000,57.000
48.200,150.000,54.000
48.300,150.000,57.000
48.400,150.000,60.000
48.500,150.000,57.000
48.600,150.000,60.000
48.700,150.000,63.000
48.800,150.000,60.000
48.900,150.000,63.000
49.000,150.000,66.000
49.100,150.000,63.000
49.200,150.000,66.000
49.300,150.000,66.000
49.400,150.000,69.000
49.500,150.000,66.000
49.600,150.000,69.000
49.700,150.000,69.000
49.800,150.000,69.000
49.900,150.000,72.000
50.000,150.000,69.000
50.100,150.000,72.000
50.200,150.000,72.000
50.300,150.000,72.000
50.400,150.000,75.000
50.500,150.000,72.000
50.600,150.000,75.000
50.700,150.000,75.000
50.800,150.000,75.000
50.900,150.000,75.000
51.000,0.000,72.000
51.100,0.000,72.000
51.200,0.000,69.000
51.300,0.000,66.000
51.400,0.000,63.000
51.500,0.000,60.000
51.600,0.000,57.000
51.700,0.000,57.000
51.800,0.000,54.000
51.900,0.000,51.000
52.000,0.000,51.000
52.100,0.000,45.000
52.200,0.000,48.000
52.300,0.000,42.000
52.400,0.000,42.000
52.500,0.000,42.000
52.600,0.000,36.000
52.700,0.000,39.000
52.800,0.000,36.000
52.900,0.000,33.000
53.000,0.000,33.000
53.100,0.000,33.000
53.200,0.000,30.000
53.300,0.000,27.000
53.400,0.000,30.000
53.500,0.000,27.000
53.600,0.000,24.000
53.700,0.000,27.000
53.800,0.000,24.000
53.900,0.000,21.000
54.000,0.000,21.000
54.100,0.000,21.000
54.200,0.000,21.000
54.300,0.000,21.000
54.400,0.000,18.000
54.500,0.000,18.000
54.600,0.000,18.000
54.700,0.000,15.000
54.800,0.000,15.000
54.900,0.000,15.000
55.000,0.000,15.000
